"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.117352125E1,-1.032561932E0,-4.369460243E0,5.547473930E0,7.136724315E0
1.118350125E1,-1.260925451E0,-3.918521217E0,4.248967547E0,5.915950197E0
1.119348125E1,-1.334456234E0,-3.073245384E0,2.479591320E0,4.168211096E0
1.120346125E1,-1.178718203E0,-2.331587328E0,4.801365119E-1,2.656352224E0
1.121344125E1,-1.054919126E0,-1.698656785E0,-1.562673646E0,2.537762432E0
1.122342125E1,-1.087199484E0,-1.149352390E0,-3.229666296E0,3.596353434E0
1.123340125E1,-1.215612014E0,-7.681373182E-1,-4.036344075E0,4.284836169E0
1.124338125E1,-1.289045149E0,-5.543471437E-1,-4.138811266E0,4.370205585E0
1.125336225E1,-1.238237377E0,-4.911683441E-1,-3.761818469E0,3.990708751E0
1.126334225E1,-1.173198797E0,-6.613589743E-1,-3.130178261E0,3.407610168E0
1.127332225E1,-1.101460989E0,-9.478547072E-1,-2.692014232E0,3.059180525E0
1.128330225E1,-9.961476653E-1,-1.121344958E0,-2.710246435E0,3.097605596E0
1.129328225E1,-8.839346999E-1,-1.172131753E0,-2.866366509E0,3.220448783E0
1.130326225E1,-7.059621200E-1,-1.160263733E0,-2.844701405E0,3.152288142E0
1.131324225E1,-5.604267131E-1,-1.071888915E0,-2.678450446E0,2.938897878E0
1.132322225E1,-6.263351758E-1,-9.752171914E-1,-2.580099109E0,2.828472333E0
1.133320225E1,-6.360303710E-1,-8.045432523E-1,-2.686413184E0,2.875524348E0
1.134318225E1,-5.089841523E-1,-4.568978131E-1,-2.775941657E0,2.858963547E0
1.135316225E1,-2.633314765E-1,-3.059161360E-2,-2.703780000E0,2.716745406E0
1.136314225E1,-2.647686125E-1,2.934138662E-1,-2.523513265E0,2.554273539E0
1.137312225E1,-3.602731592E-1,4.584247039E-1,-2.413256412E0,2.482691376E0
1.138310225E1,-4.901212174E-1,5.405487015E-1,-2.416796901E0,2.524543319E0
1.139308225E1,-5.321837844E-1,6.108600445E-1,-2.414363290E0,2.546668347E0
1.140306225E1,-4.532307684E-1,6.867676114E-1,-2.335773788E0,2.476470688E0
1.141304225E1,-3.180264779E-1,7.814737207E-1,-2.281285924E0,2.432304974E0
1.142301962E1,-2.004324478E-1,8.062652573E-1,-2.318571864E0,2.462927592E0
1.143299963E1,6.944562614E-2,9.056380295E-1,-2.474558036E0,2.635989456E0
1.144297963E1,1.604067949E-1,1.004596819E0,-2.403634819E0,2.610058515E0
1.145295962E1,1.779332026E-1,9.578712069E-1,-2.090295396E0,2.306190000E0
1.146293963E1,2.349645503E-1,7.945239752E-1,-1.647155972E0,1.843800282E0
1.147291963E1,1.752186510E-1,6.845996831E-1,-1.155965298E0,1.354855739E0
1.148289962E1,1.174400564E-1,6.923683669E-1,-7.903541064E-1,1.057272782E0
1.149287963E1,2.566007649E-1,7.661800358E-1,-6.879991812E-1,1.061234504E0
1.150285963E1,3.380796502E-1,8.789670517E-1,-6.569557285E-1,1.148247254E0
1.151283963E1,2.426333016E-1,1.037876174E0,-6.485170269E-1,1.247650674E0
1.152281963E1,2.825984176E-1,1.153801756E0,-9.096185946E-1,1.496170560E0
1.153279963E1,4.600588910E-1,1.281056245E0,-1.161547050E0,1.789399574E0
1.154277963E1,4.343166703E-1,1.446765167E0,-1.181902962E0,1.917982020E0
1.155276063E1,2.444204665E-1,1.370629449E0,-1.019518767E0,1.725625964E0
1.156274062E1,-2.994349999E-3,1.072405152E0,-7.277082074E-1,1.296001933E0
1.157272063E1,-2.481099316E-1,8.625625420E-1,-3.466445786E-1,9.621513087E-1
1.158270063E1,-5.356640472E-1,8.304991157E-1,3.060023367E-2,9.887371374E-1
1.159268062E1,-6.083877686E-1,7.558002779E-1,5.164535683E-1,1.099133306E0
1.160266063E1,-5.566888440E-1,7.008935342E-1,1.230809659E0,1.521856311E0
1.161264063E1,-6.718198624E-1,6.635289491E-1,2.209569824E0,2.402875653E0
1.162262062E1,-1.125583020E0,7.952515881E-1,3.241654842E0,3.522454874E0
1.163260063E1,-1.426909923E0,9.773225545E-1,3.745062103E0,4.125132902E0
1.164258063E1,-1.204269439E0,6.763864647E-1,4.052968293E0,4.281858886E0
1.165256062E1,-9.802095442E-1,3.589017678E-1,4.499337720E0,4.618837640E0
1.166254063E1,-7.117864584E-1,3.444644442E-1,4.732478487E0,4.798087988E0
1.167252063E1,-1.877244565E-1,1.869736375E-1,4.876207141E0,4.883400013E0
1.168250063E1,4.991540327E-1,-5.124698512E-2,5.181701354E0,5.205939870E0
1.169248063E1,1.018811839E0,-2.866543021E-1,5.751734129E0,5.848298363E0
1.170246063E1,1.187656330E0,-5.880029496E-1,6.375287054E0,6.511571242E0
1.171244063E1,1.069565817E0,-8.656922641E-1,6.650823058E0,6.791674424E0
1.172242063E1,7.778756366E-1,-1.108378172E0,6.286690627E0,6.430868659E0
1.173240063E1,5.908782448E-1,-1.448430015E0,5.428715810E0,5.649605469E0
1.174238063E1,5.824900485E-1,-1.757123825E0,4.452863465E0,4.822320171E0
1.175236063E1,5.697426798E-1,-2.097993694E0,3.497523152E0,4.118112730E0
1.176234062E1,4.929988515E-1,-2.360822821E0,2.447425202E0,3.436047494E0
1.177232063E1,6.336820561E-1,-2.269484343E0,1.261925032E0,2.672932269E0
1.178230063E1,9.078800713E-1,-2.058909296E0,-1.170331907E-1,2.253231120E0
1.179228062E1,1.273386598E0,-1.811264803E0,-1.525787070E0,2.688906804E0
1.180226063E1,1.626162859E0,-1.447902012E0,-2.613110150E0,3.401348341E0
1.181224063E1,1.872333416E0,-1.065208618E0,-3.220848695E0,3.874812013E0
1.182222062E1,1.960307991E0,-8.127107162E-1,-3.332969055E0,3.951200938E0
1.183220063E1,1.913954481E0,-6.148329717E-1,-3.192576823E0,3.772769289E0
1.184218063E1,1.714958530E0,-4.728712734E-1,-3.069087136E0,3.547391415E0
1.185216062E1,1.285034690E0,-4.233952043E-1,-2.937331826E0,3.233959788E0
1.186214063E1,7.008996007E-1,-4.412335975E-1,-2.547935330E0,2.679164382E0
1.187212063E1,1.065276080E-1,-5.323922011E-1,-2.110608623E0,2.179325204E0
1.188210063E1,-3.510220600E-1,-6.452256292E-1,-1.977834728E0,2.109825303E0
1.189208063E1,-6.144678131E-1,-7.376831918E-1,-2.013362410E0,2.230554949E0
1.190206063E1,-8.474007118E-1,-7.862247296E-1,-1.940607845E0,2.258804130E0
1.191204063E1,-1.135379737E0,-7.362406837E-1,-1.958844725E0,2.380800317E0
1.192202163E1,-1.308471500E0,-7.053786410E-1,-2.141846203E0,2.607136715E0
1.193200162E1,-1.362219545E0,-5.566564285E-1,-2.314805088E0,2.742960274E0
1.194198163E1,-1.475435381E0,-4.017315992E-1,-2.458485795E0,2.895246146E0
1.195196163E1,-1.521449460E0,-2.798087292E-1,-2.748182586E0,3.153665947E0
1.196194162E1,-1.539921252E0,-1.331353171E-1,-3.085386835E0,3.450897622E0
1.197192163E1,-1.452165363E0,4.941292827E-2,-3.449740875E0,3.743252327E0
1.198190163E1,-1.128122612E0,2.899158790E-1,-3.761475238E0,3.937690669E0
1.199188162E1,-8.284350485E-1,5.366864694E-1,-3.871372486E0,3.995229896E0
1.200186163E1,-6.304986126E-1,6.566702382E-1,-3.922690575E0,4.026939985E0
1.201184163E1,-4.733516221E-1,7.501682398E-1,-3.925456892E0,4.024428650E0
1.202182162E1,-3.431397210E-1,8.158868507E-1,-3.670567991E0,3.775776158E0
1.203180163E1,-3.831462974E-1,7.959925765E-1,-3.446469358E0,3.557886494E0
1.204178163E1,-4.147501691E-1,7.952711762E-1,-3.320506884E0,3.439511581E0
1.205176162E1,-2.960055531E-1,9.125380363E-1,-3.083728564E0,3.229508757E0
1.206174163E1,-2.553844344E-1,1.102183047E0,-2.614014714E0,2.848350682E0
1.207172163E1,-1.222892346E-1,1.237894584E0,-2.198022743E0,2.525597283E0
1.208170163E1,2.264488664E-2,1.328860156E0,-1.785616284E0,2.225939716E0
1.209168163E1,1.684483244E-2,1.282836283E0,-1.224294691E0,1.773372541E0
1.210166163E1,-3.031663686E-2,1.230073202E0,-3.943303764E-1,1.292089636E0
1.211164163E1,-5.168310061E-2,1.044873537E0,5.651965427E-1,1.189066433E0
1.212162163E1,-6.011087526E-2,8.595890135E-1,1.527320795E0,1.753629208E0
1.213160163E1,-5.818407152E-2,7.109982537E-1,2.275743933E0,2.384934874E0
1.214158163E1,-2.006036251E-1,5.261522353E-1,2.657842519E0,2.716837287E0
1.215156163E1,-3.598279668E-1,3.925327596E-1,2.735072544E0,2.786427812E0
1.216154162E1,-3.468589156E-1,2.539383631E-1,2.816893802E0,2.849506359E0
1.217152163E1,-1.018183062E-1,1.481197392E-1,3.212878355E0,3.217902073E0
1.218150163E1,2.659917221E-1,1.506829758E-1,3.783799907E0,3.796129436E0
1.219148162E1,5.399828007E-1,3.920952051E-1,4.450245082E0,4.500000151E0
1.220146163E1,5.760427989E-1,8.185444833E-1,5.091085299E0,5.188544102E0
1.221144163E1,3.594211102E-1,1.677646278E0,5.151916223E0,5.430094044E0
1.222142162E1,2.275121278E-1,2.920217026E0,3.890950134E0,4.870207613E0
1.223140163E1,6.406559571E-1,3.760640840E0,2.552416052E0,4.589955041E0
1.224138163E1,1.133803620E0,3.943511340E0,2.592190567E0,4.853477544E0
1.225136162E1,8.939157508E-1,3.791714990E0,3.850396770E0,5.477384706E0
1.226134163E1,2.475628698E-1,3.210441236E0,4.896254320E0,5.860164389E0
1.227132163E1,-3.043593788E-1,1.646416883E0,5.264455828E0,5.524293471E0
1.228130163E1,-7.027974607E-1,-7.737264158E-2,5.351412696E0,5.397918917E0
1.229128163E1,-9.769791037E-1,-1.618323497E0,5.488795951E0,5.805199403E0
1.230126163E1,-9.584025726E-1,-2.988381527E0,5.716677732E0,6.521454128E0
1.231124163E1,-8.348715173E-1,-3.928325244E0,5.639278139E0,6.923164565E0
1.232122163E1,-9.546531187E-1,-4.284062828E0,4.811170900E0,6.512443652E0
1.233120163E1,-9.504286516E-1,-3.999987842E0,3.134929708E0,5.170203249E0
1.234118163E1,-6.821505768E-1,-3.359497873E0,1.271690467E0,3.656330402E0
1.235116163E1,-3.843207106E-1,-2.615913890E0,-7.088386577E-1,2.737363719E0
1.236114162E1,-3.219995879E-1,-1.943145244E0,-2.693212327E0,3.336598539E0
1.237112163E1,-4.629619970E-1,-1.402397956E0,-4.198902517E0,4.451048886E0
1.238110163E1,-8.099267837E-1,-1.028562948E0,-4.812100607E0,4.987006656E0
1.239108162E1,-1.116883167E0,-9.284962573E-1,-4.646315086E0,4.868036277E0
1.240106163E1,-1.198634843E0,-1.049565489E0,-4.018579064E0,4.322879931E0
1.241104163E1,-1.106016482E0,-1.304216920E0,-3.443234679E0,3.844492071E0
1.242102162E1,-9.419623218E-1,-1.578824240E0,-3.096693596E0,3.601317845E0
1.243100142E1,-7.179079085E-1,-1.789288335E0,-2.745872936E0,3.355109937E0
1.244098142E1,-4.832862608E-1,-1.896161258E0,-2.378325731E0,3.079841945E0
1.245096142E1,-2.427250846E-1,-1.836278461E0,-2.195521889E0,2.872481578E0
1.246094242E1,-1.629763904E-1,-1.667468906E0,-2.150954411E0,2.726466346E0
1.247092242E1,-2.561929947E-1,-1.444169880E0,-2.216285936E0,2.657665300E0
1.248090242E1,-3.695219925E-1,-1.147202222E0,-2.398866414E0,2.684619064E0
1.249088242E1,-3.427340338E-1,-7.590325456E-1,-2.490487021E0,2.626046958E0
1.250086242E1,-1.708917114E-1,-2.770854982E-1,-2.631231841E0,2.651294278E0
1.251084242E1,-1.250313777E-2,1.574644943E-1,-2.834923691E0,2.839320998E0
1.252082242E1,5.640845485E-2,4.985936867E-1,-2.971206501E0,3.013278223E0
1.253080242E1,1.193481034E-1,7.155139122E-1,-2.971294793E0,3.058561243E0
1.254078242E1,2.225081355E-1,9.528821433E-1,-3.032071922E0,3.186056244E0
1.255076242E1,4.533641580E-1,1.180137030E0,-3.132437625E0,3.377932495E0
1.256074242E1,5.796646739E-1,1.305952958E0,-3.237040805E0,3.538355188E0
1.257072242E1,4.315170234E-1,1.440617404E0,-3.331959241E0,3.655617298E0
1.258070242E1,2.268203839E-1,1.545444971E0,-3.226401796E0,3.584622183E0
1.259068242E1,1.641836759E-1,1.582427440E0,-2.915777235E0,3.321564356E0
1.260066242E1,1.887920485E-1,1.643872906E0,-2.632688967E0,3.109503460E0
1.261064242E1,2.747249041E-1,1.633068421E0,-2.262354979E0,2.803682630E0
1.262062242E1,3.482050908E-1,1.451954571E0,-1.683551965E0,2.250281334E0
1.263060242E1,3.335173236E-1,1.187777587E0,-1.027421279E0,1.605504246E0
1.264058242E1,2.483007519E-1,1.032339153E0,-4.210556602E-1,1.142219444E0
1.265056242E1,1.555503534E-1,1.007083493E0,2.209966850E-1,1.042714060E0
1.266054242E1,1.041858347E-1,9.212246599E-1,6.678783274E-1,1.142615868E0
1.267052242E1,-4.674419509E-2,7.204293741E-1,1.023151057E0,1.252214674E0
1.268050242E1,-1.468686817E-1,5.168477803E-1,1.274097766E0,1.382760700E0
1.269048242E1,-2.479121679E-1,3.641706208E-1,1.256087757E0,1.331103729E0
1.270046242E1,-2.152103352E-1,3.898479009E-1,1.484827325E0,1.550164204E0
1.271044242E1,-1.817740192E-1,4.573006863E-1,1.692266071E0,1.762364936E0
1.272042242E1,-2.044510930E-1,6.576264773E-1,1.527828918E0,1.675868144E0
1.273040242E1,-1.666127921E-1,9.297840334E-1,1.098593003E0,1.448849460E0
1.274038242E1,-1.072306717E-1,1.110859731E0,7.929777521E-1,1.369058609E0
1.275036242E1,-2.000231976E-1,1.192097437E0,9.799430573E-1,1.556082894E0
1.276034242E1,-3.653566188E-1,1.116126756E0,1.687456736E0,2.055902388E0
1.277032242E1,-5.485119514E-1,9.726715330E-1,2.642303544E0,2.868575132E0
1.278030242E1,-8.609958536E-1,1.078794623E0,3.204222137E0,3.488861018E0
1.279028242E1,-8.113070190E-1,1.219009612E0,3.251748306E0,3.566240396E0
1.280026242E1,-2.962081043E-1,9.108407358E-1,3.306371825E0,3.442305148E0
1.281024242E1,3.457938087E-1,5.922361510E-1,3.747763517E0,3.809993228E0
1.282022242E1,7.635039114E-1,6.275858952E-1,4.491939238E0,4.599382610E0
1.283020242E1,9.711775694E-1,6.034253829E-1,5.220708130E0,5.344445850E0
1.284018242E1,1.184210931E0,2.390513155E-1,5.643927260E0,5.771777541E0
1.285016242E1,1.144402868E0,-2.411009108E-1,5.835820014E0,5.951855409E0
1.286014242E1,9.172289651E-1,-7.339574191E-1,5.829233710E0,5.946424818E0
1.287012242E1,7.981839667E-1,-1.220849073E0,5.518085239E0,5.707612006E0
1.288010242E1,7.627883584E-1,-1.748582651E0,4.907110845E0,5.264895461E0
1.289008242E1,8.358206666E-1,-2.340366484E0,4.105659893E0,4.799203540E0
1.290006242E1,9.195645623E-1,-2.887983080E0,3.315399926E0,4.491984186E0
1.291004242E1,8.558549816E-1,-3.180377777E0,2.384498051E0,4.066094134E0
1.292002242E1,8.158788107E-1,-3.206333275E0,1.343212439E0,3.570777361E0
1.293000242E1,8.521698470E-1,-3.038049239E0,1.426515967E-1,3.158525938E0
1.293998242E1,8.933968835E-1,-2.805435013E0,-1.062308106E0,3.130035482E0
1.294996242E1,8.920309009E-1,-2.508014050E0,-2.021412857E0,3.342448734E0
1.295994242E1,8.022112365E-1,-2.124950235E0,-2.671712115E0,3.506708142E0
1.296992242E1,7.424894569E-1,-1.768907719E0,-3.086683162E0,3.634272700E0
1.297990242E1,6.618761605E-1,-1.399535890E0,-3.323214730E0,3.666133781E0
1.298988242E1,5.556673354E-1,-9.913793340E-1,-3.308925889E0,3.498655415E0
1.299986242E1,3.426948575E-1,-7.108870836E-1,-3.003139315E0,3.105099991E0
1.300984242E1,7.212525889E-2,-6.562648800E-1,-2.441099684E0,2.528804720E0
1.301982242E1,-2.614361381E-1,-7.306400744E-1,-1.807789510E0,1.967304421E0
1.302980242E1,-5.016051124E-1,-8.124936383E-1,-1.503764702E0,1.781309036E0
1.303978242E1,-7.255761664E-1,-8.173947745E-1,-1.390506474E0,1.768644465E0
1.304976242E1,-8.231040689E-1,-7.620625728E-1,-1.254954566E0,1.683196553E0
1.305974242E1,-6.703760386E-1,-6.024324160E-1,-1.286261728E0,1.570604369E0
1.306972242E1,-5.602545492E-1,-3.660499524E-1,-1.520705255E0,1.661451835E0
1.307970242E1,-5.118447199E-1,-1.248785644E-1,-1.900198322E0,1.971885731E0
1.308968242E1,-4.585633560E-1,9.544342501E-2,-2.354072649E0,2.400218290E0
1.309966242E1,-3.744266370E-1,3.359887224E-1,-2.763909842E0,2.809320441E0
1.310964242E1,-2.498148153E-1,5.642256857E-1,-3.155897239E0,3.215656301E0
1.311962242E1,-1.569680839E-1,7.496367279E-1,-3.523597056E0,3.605874432E0
1.312960242E1,-6.262561653E-2,8.783591605E-1,-3.851615329E0,3.950997017E0
1.313958242E1,-2.743069104E-2,9.582848243E-1,-4.163654332E0,4.272596358E0
1.314956242E1,-2.210492140E-2,1.007756216E0,-4.379276256E0,4.493787016E0
1.315954242E1,-2.305798672E-4,1.052867338E0,-4.524502382E0,4.645390348E0
1.316952242E1,-8.829268226E-2,1.067845420E0,-4.678818004E0,4.799940349E0
1.317950242E1,-1.994322999E-1,1.064594514E0,-4.708738207E0,4.831702621E0
1.318948242E1,-2.631241927E-1,9.565544140E-1,-4.515992344E0,4.623680086E0
1.319946242E1,-2.101201696E-1,8.631446323E-1,-3.980368094E0,4.078296128E0
1.320944242E1,-1.701807265E-1,8.378456305E-1,-3.220134165E0,3.331697889E0
1.321942242E1,-2.946879379E-1,7.084232131E-1,-2.525071548E0,2.639070054E0
1.322940242E1,-3.269333953E-1,6.106394217E-1,-2.068595209E0,2.181479335E0
1.323938242E1,-2.672230361E-1,6.043814757E-1,-1.590747297E0,1.722545234E0
1.324936242E1,-3.200068933E-1,6.495374391E-1,-8.082746530E-1,1.085177963E0
1.325934242E1,-1.950042766E-1,7.583277369E-1,1.324768567E-1,7.941270314E-1
1.326932242E1,-1.184063728E-1,8.455583272E-1,9.771931118E-1,1.297649926E0
1.327930242E1,-1.440230976E-1,7.555982566E-1,1.558345537E0,1.737846998E0
1.328928242E1,-2.854554950E-1,5.346253990E-1,2.036688123E0,2.124948862E0
1.329926242E1,-4.346858123E-1,3.916711723E-1,2.603543521E0,2.668482139E0
1.330924242E1,-4.787062830E-1,2.132206922E-1,3.284237190E0,3.325783621E0
1.331922242E1,-4.354484354E-1,6.120245906E-2,3.948714193E0,3.973122809E0
1.332920242E1,-2.645956080E-1,1.061707451E-1,4.532769175E0,4.541726484E0
1.333918242E1,-1.272054456E-2,3.829271364E-1,5.074268122E0,5.088712212E0
1.334916242E1,3.188697561E-1,7.922543784E-1,5.711786537E0,5.775279245E0
1.335914242E1,6.118642672E-1,1.460887801E0,6.075734196E0,6.278783088E0
1.336912242E1,7.744824243E-1,2.543494370E0,5.794228769E0,6.375129306E0
1.337910242E1,7.378692064E-1,3.976962676E0,4.737258586E0,6.229149380E0
1.338908242E1,8.356342135E-1,5.069365817E0,3.109234704E0,6.005338855E0
1.339906242E1,9.338424397E-1,5.355646665E0,2.172772127E0,5.854566731E0
1.340904242E1,4.941923047E-1,4.761127212E0,2.772288317E0,5.531558630E0
1.341902242E1,-4.013730553E-1,3.514136554E0,4.305693140E0,5.572185340E0
1.342900213E1,-1.362931297E0,1.905607435E0,5.511848014E0,5.989105939E0
1.343898213E1,-1.951961383E0,3.112025580E-1,5.936243604E0,6.256675507E0
1.344896213E1,-2.088818682E0,-1.392148226E0,5.709607864E0,6.237055566E0
1.345894213E1,-2.068455022E0,-2.822048999E0,5.255773298E0,6.313922686E0
1.346892213E1,-2.153058970E0,-3.529353348E0,4.278638073E0,5.949684172E0
1.347890213E1,-2.220992506E0,-3.653598787E0,2.760820173E0,5.089569710E0
1.348888212E1,-2.041201589E0,-3.338332706E0,9.337629175E-1,4.022795343E0
1.349886213E1,-1.802798473E0,-2.855574010E0,-1.022142997E0,3.528336941E0
1.350884213E1,-1.584176635E0,-2.479653008E0,-2.553612392E0,3.896053246E0
1.351882212E1,-1.459076772E0,-2.308846191E0,-3.243338841E0,4.240155963E0
1.352880213E1,-1.513040871E0,-2.275148394E0,-3.313199034E0,4.294517521E0
1.353878213E1,-1.574616584E0,-2.318358441E0,-3.056660634E0,4.146972085E0
1.354876212E1,-1.499786110E0,-2.396256656E0,-2.588462382E0,3.832954714E0
1.355874213E1,-1.341003508E0,-2.523450115E0,-2.362872709E0,3.707999235E0
1.356872213E1,-1.093637926E0,-2.675974735E0,-2.204466959E0,3.635458605E0
1.357870212E1,-9.258684455E-1,-2.783519649E0,-1.758284644E0,3.420055395E0
1.358868213E1,-8.245079854E-1,-2.895634747E0,-1.404353265E0,3.322156242E0
1.359866213E1,-6.716335554E-1,-2.846276645E0,-1.285310386E0,3.194433465E0
1.360864213E1,-5.605940897E-1,-2.628434533E0,-1.181928690E0,2.935964791E0
1.361862213E1,-2.852822530E-1,-2.315970438E0,-1.147773349E0,2.600478551E0
1.362860213E1,-7.580038011E-3,-1.893874704E0,-1.333254631E0,2.316114584E0
1.363858213E1,2.538223324E-1,-1.315080900E0,-1.537710713E0,2.039219896E0
1.364856213E1,4.935581011E-1,-7.324196014E-1,-1.671983249E0,1.890916724E0
1.365854213E1,6.728463411E-1,-2.044552409E-1,-1.776154904E0,1.910301125E0
1.366852213E1,8.511490694E-1,2.583864132E-1,-2.018934807E0,2.206199454E0
1.367850213E1,1.071516886E0,5.717473977E-1,-2.354742156E0,2.649500735E0
1.368848212E1,1.196718637E0,7.506470536E-1,-2.601823854E0,2.960590121E0
1.369846213E1,1.312138581E0,9.426604794E-1,-2.946513709E0,3.360395731E0
1.370844213E1,1.453376906E0,1.109116530E0,-3.473250191E0,3.925036407E0
1.371842212E1,1.444355529E0,1.267538944E0,-3.905802646E0,4.352942933E0
1.372840213E1,1.269419701E0,1.329055892E0,-4.154482974E0,4.542856449E0
1.373838213E1,9.970598309E-1,1.198546477E0,-4.235121340E0,4.512969613E0
1.374836212E1,6.924256696E-1,1.072822862E0,-4.098242700E0,4.292551156E0
1.375834213E1,5.493706881E-1,9.454266509E-1,-3.846896042E0,3.999281043E0
1.376832213E1,3.860343834E-1,7.979114865E-1,-3.535815983E0,3.645227009E0
1.377830212E1,3.585590479E-1,7.261155720E-1,-3.279529597E0,3.378035345E0
1.378828213E1,4.381341346E-1,7.280656184E-1,-2.967257291E0,3.086528292E0
1.379826213E1,5.046904688E-1,7.283185105E-1,-2.513018097E0,2.664661382E0
1.380824213E1,5.103435569E-1,6.136088571E-1,-1.929890483E0,2.088406965E0
1.381822213E1,3.573672026E-1,4.011714725E-1,-1.225557105E0,1.338148006E0
1.382820213E1,6.633105190E-2,2.352904047E-1,-6.570147854E-1,7.010205498E-1
1.383818213E1,-1.756417701E-1,1.737979603E-1,-2.946716022E-1,3.845609387E-1
1.384816213E1,-2.663574289E-1,2.081791863E-1,-4.009435773E-2,3.404297447E-1
1.385814213E1,-1.924593856E-1,3.177427418E-1,2.520524168E-1,4.489225834E-1
1.386812213E1,1.711643104E-2,5.199803896E-1,5.675266582E-1,7.699084916E-1
1.387810213E1,1.618589326E-1,7.883039264E-1,6.351690030E-1,1.025212689E0
1.388808212E1,2.088098268E-1,1.050086914E0,5.128201085E-1,1.187126166E0
1.389806213E1,2.751294401E-1,1.244200806E0,4.622680056E-1,1.355515977E0
1.390804213E1,1.785622899E-1,1.311042521E0,7.199559689E-1,1.506337804E0
1.391802212E1,-2.469503922E-1,1.200921543E0,1.577125624E0,1.997629165E0
1.392800213E1,-7.560881802E-1,1.022082552E0,2.599804811E0,2.894012290E0
1.393798213E1,-1.064885413E0,8.787653227E-1,3.381530766E0,3.652527858E0
1.394796212E1,-1.308688578E0,1.032392143E0,3.915328345E0,4.255384281E0
1.395794113E1,-1.359198288E0,1.590429794E0,3.743324311E0,4.288282152E0
1.396792113E1,-6.972723535E-1,1.891044506E0,3.178828264E0,3.763932411E0
1.397790212E1,3.780417147E-1,1.462520197E0,3.271769757E0,3.603659003E0
1.398788113E1,1.132081469E0,9.999738640E-1,4.239332505E0,4.500388457E0
1.399786113E1,1.344256021E0,7.643064418E-1,5.383023328E0,5.600725733E0
1.400784112E1,1.428248350E0,4.248755731E-1,6.102347213E0,6.281644220E0
1.401782113E1,1.635057498E0,-2.856690280E-1,6.555467250E0,6.762334706E0
1.402780113E1,1.497050052E0,-1.197771209E0,6.951446541E0,7.210993256E0
1.403778113E1,9.239102130E-1,-1.887104652E0,6.982095307E0,7.291394168E0
1.404776113E1,4.015777078E-1,-2.438814738E0,6.073266086E0,6.556953785E0
1.405774113E1,2.817475198E-1,-2.818058859E0,4.271170009E0,5.124815182E0
1.406772113E1,3.762597026E-1,-2.990788241E0,2.310671107E0,3.798103030E0
1.407770113E1,4.407134145E-1,-2.945848296E0,8.777957082E-1,3.105281920E0
1.408768113E1,4.217298077E-1,-2.714271074E0,-2.001946306E-1,2.754124431E0
1.409766113E1,2.764873097E-1,-2.538324554E0,-1.206412736E0,2.823998666E0
